,title,score,review_num,keyword,category
82,"머신 러닝 교과서 with 파이썬, 사이킷런, 텐서플로(개정판 3판)",9.7,13,"['합성곱', '로지스틱 회귀', '인코딩', '커널', '생성자', '클래스']",컴퓨터/IT
83,그림으로 이해하는 AWS 구조와 기술,8.0,10,"['스토리지', '대시보드', '인 스턴스', '라우팅', '클라우드 서비스', '호스팅']",컴퓨터/IT
84,2022 시나공 컴퓨터활용능력 2급 필기,9.7,11,[],컴퓨터/IT
85,한컴오피스 2020 한글+한셀+한쇼+한워드,9.8,12,"['스마트', '문서 관리', '문서 작성', '기능 활용', '엑셀', '함수 활용']",컴퓨터/IT
86,그림으로 배우는 클라우드 2/E,10.0,19,"['로드맵', '스토리지', '클라우드', '이니셔티브', '사업자', '알리바바']",컴퓨터/IT
87,"메타버스로 가는 티켓, 게더타운의 모든 것(위키북스 메타버스 시리즈 1)",0.0,0,"['오브젝트', '인터랙션', '엑셀', '스페이스', '타일', '박종철']",컴퓨터/IT
88,엑셀&파워포인트&워드+한글 무작정 따라하기(전면개정판),10.0,9,"['우선순위', '쿼리', '차트 삽입', '문서 관리', '문서 작성', '동영상 삽입']",컴퓨터/IT
89,2022 시나공 워드프로세서 필기,10.0,7,[],컴퓨터/IT
90,리액트 네이티브를 다루는 기술,10.0,1,"['자바 스크립트', '서드', '네이티브', '리팩토링', '빌드', '쿼리']",컴퓨터/IT
91,블록체인 인 액션,10.0,6,"['비트코인', '프로그래밍', '로드맵', '베스트 프랙티스', '무결성', '웹 애플리케이션']",컴퓨터/IT
92,객체지향의 사실과 오해(위키북스 IT Leaders 23),9.8,36,"['메 서드', '인터페이스', '도메인', '클래스', '식별자', '책임']",컴퓨터/IT
93,나의 첫 블렌더(그래픽 & 아트 시리즈),7.0,3,"['텍스처', '모델링', '렌더링', '애니메이션 제작', '캐릭터 애니메이션', '실전 예제']",컴퓨터/IT
94,모든 기획자와 디자이너가 알아야 할 사람에 대한 100가지 사실(위키북스 UX 시리즈 20),0.0,0,"['인터랙션', '패턴 인식', '동기', '사용자 경험', '내기', '도파민']",컴퓨터/IT
95,단위 테스트,0.0,0,"['프레임워크', '서드', '아키텍처', '데이터베이스', '스턴스', '런던']",컴퓨터/IT
96,"일잘러의 비밀, 구글 스프레드시트 제대로 파헤치기",9.8,12,"['엑셀', '앱스', '대시보드', '문자열', '피벗 테이블', '크롤링']",컴퓨터/IT
97,만들면서 배우는 파이토치 딥러닝,10.0,14,"['인공지능', '파이썬', '시맨틱', '자연어 처리', 'AI', '클라우드']",컴퓨터/IT
98,Do it! 지옥에서 온 문서관리자 깃&깃허브 입문,9.8,64,"['프로그래밍', '브랜치', '문서관리', '리눅스', '코딩', '명령']",컴퓨터/IT
99,Do it! C언어 입문,9.7,68,"['비트 연산자', '문자열', '지역 변수', '조건문', '전역 변수', '연결 리스트']",컴퓨터/IT
