,title,score,review_num,keyword,category
121,주니어 능률 VOCA: 실력,9.7,138,"['퍼즐', '어휘', '중학', '필수 단어', '발음 기호', '숙어']",중/고등 참고서
122,완자 고등 물리학1(2022),9.6,183,"['이중성', '파동', '수학 능력 시험 준비', '정보 통신', '자기', '에너지']",중/고등 참고서
123,마더텅 전국연합 학력평가 기출문제집 고1 국어 독서(2022),10.0,2,"['대한민국', '서양 철학', '지문 구조', '지문 이해', '전통 예술', '오답 풀이']",중/고등 참고서
124,EBS 연계 변형특강 중학 영어 신입생 예비과정,9.6,147,"['반 동사', '비교급', '조동사', '교과서 반영', '전치사', '부사']",중/고등 참고서
125,EBS 개념완성 고등 과학탐구영역 통합과학(2022),9.7,124,"['내신', '수능', '지구 시스템', '지질 시대', '신소재', '전기 에너지']",중/고등 참고서
126,EBS 강의노트 수능개념 강승희의 생활과 윤리 덕(2022)(2023 수능대비),0.0,0,[],중/고등 참고서
127,천일문 핵심 Essential 500 Sentences(2판),10.0,3,"['내신', '구문 학습', '분사 구문', '중요 구문', '기본 구문', '보어']",중/고등 참고서
128,주니어 리딩튜터 Level. 2,9.6,198,"['렉사 일 지수', '지문', '태국', '중학', '스페인', '스카치']",중/고등 참고서
129,숨마주니어 중학 국어 비문학 독해연습. 1,9.6,415,"['어휘 테스트', '독해력', '김우창', '건축 기술', '강수돌', '진중권']",중/고등 참고서
130,주니어 능률 VOCA: 기본,9.7,210,"['저학년', '교과서', '퍼즐', '중학', '어휘', '필수 단어']",중/고등 참고서
131,체크체크 중학 수학 1-1(개념)(2022),9.4,6,"['교과서', '유리수', '단원 마무리', '소인수 분해', '드릴', '진도 교재']",중/고등 참고서
132,일품 중등 수학 2(하) 557제(2022),9.8,85,"['내신 문제', '내신 만점', '피타고라스 정리', '평행사변형', '닮음', '도형']",중/고등 참고서
133,EBS 뉴런 중학 영어1(2022),9.8,197,"['중학생', '모바일', '부사', '의문사 의문문', '조동사', '전치사']",중/고등 참고서
134,EBS 뉴런 중학 수학2(상)(2022),9.7,159,"['유리수', '순환소수', '일차 방정식', '부등식', '실험', '그래프']",중/고등 참고서
135,EBS 강의노트 수능개념 박자영의 '꿈이 될 너를 위한' 수학1(2022)(2023 수능대비),0.0,0,[],중/고등 참고서
136,EBS 강의노트 수능개념 이주연의 생명과학2의 주연은 너!(2022)(2023 수능대비),0.0,0,[],중/고등 참고서
137,개념원리 RPM 알피엠 중학 수학 2-2(2022),9.8,197,"['피타고라스 정리', '평행사변형', '이등변 삼각형', '닮음', '도형', '확률']",중/고등 참고서
138,마플교과서 고등 수학(상)(2021),9.8,67,"['수능', '방정식', '전국연합', '다항식', '나머지 정리', '부등식']",중/고등 참고서
139,Grammar Inside Starter(그래머 인사이드 스타터),9.2,5,"['반 동사', '형용사 부사', '전치사', '기초 영문법', '명사', '관사']",중/고등 참고서
