콜 미 바이 유어 네임,9.2,64,"['소설', '사랑', '감정', '영화원작소설', '그해 여름', '람다']"
캑터스,9.5,78,"['인간관계', '영미소설', '선인장', '주연', '오리지널', '사건']"
도스토옙스키 탄생 200주년 기념판(양장본 HardCover)(전8권),9.5,9,"['작가', '한정판', '씨네', '러시아고전소설', '카라마조프', '세계 문학 전집']"
위대한 개츠비(세계문학전집 75),9.5,285,"['세계고전문학', '영화원작소설', '텍스트', '번역본', '번역', '결정판']"
만년(세계문학전집 382),9.6,24,"['인간 실격', '아쿠타가와상', '사양', '작가 특유', '작품', '어릿광대']"
나의 라임 오렌지나무,9.6,358,"['성장 소설', '제제', '악동', '꼬마', '오역', '가난']"
나는 소망한다 내게 금지된 것을,9.9,224,"['장편소설', '한국현대소설', '페미니즘', '여성 억압', '장편', '성불평등']"
게르니카의 황소,10,16,"['그림', '살인사건', '현실', '폭력', '천재 화가', '심리 스릴러']"
라이온의 간식,10,10,"['인생', '소설', '죽음', '마음', '게스트', '레몬']"
쾌: 젓가락 괴담 경연,10,21,"['소설집', '저주', '노어', '단편', '장르 문학', '그물']"
설국(세계문학전집 61),9.4,282,"['세계고전문학', '노벨문학상', '일본 소설', '지방', '작품', '인간 존재']"
오만과 편견(세계문학전집 88),9.5,446,"['세계고전문학', '영화원작소설', '사랑', '번역 서', '번역본', '번역 과정']"
영혼 통행증(미야베 월드 제2막),10,48,"['일본소설', '귀신', '스릴러소설', '저세상', '남자', '문서']"
죄와 벌. 1(세계문학전집 284),9.8,171,"['사랑', '세계고전문학', '성경', '완전 범죄', '수기', '사형 선고']"
날씨가 좋으면 찾아가겠어요,9.6,782,"['한국현대소설', '해원', '서점', '책방', '장편소설', '기와집']"
모스크바의 신사(양장본 HardCover),9.3,1044,"['소설', '미국소설', '백작', '호텔', '드라마원작소설', '버락 오바마']"
